"imdb_score","movie_budget","release_day","release_month","duration","maturity_rating","aspect_ratio","nb_news_articles","actor1_star_meter","actor2_star_meter","actor3_star_meter","colour_film","nb_faces","action","adventure","scifi","thriller","musical","romance","western","sport","horror","drama","war","animation","crime","movie_meter_IMDBpro","Plot contains murder","Plot contains love","Plot contains friend","Plot contains death","Plot contains high school","Plot contains police","Plot contains new york city","Plot contains boy","Plot contains drugs","Plot contains school","Plot contains detective","Plot contains fbi","Plot contains friendship","Plot contains money","Plot contains wedding","Plot contains serial killer","Plot contains alien","Plot contains cult film","Plot contains marriage","Plot contains party","Cinematographer is multiple","Cinematographer is Roger Deakins","Cinematographer is Mark Irwin","Cinematographer is John Bailey","Cinematographer is Andrew Dunn","Cinematographer is Jack N. Green","Cinematographer is Matthew F. Leonetti","Cinematographer is Robert Elswit","Cinematographer is Dean Cundey","Cinematographer is Don Burgess","Cinematographer is Julio Macat","Cinematographer is Matthew Libatique","Cinematographer is Peter Deming","Cinematographer is Phedon Papamichael","Cinematographer is Robert D. Yeoman","Cinematographer is Darius Khondji","Cinematographer is Declan Quinn","Cinematographer is Dick Pope","Cinematographer is Elliot Davis","Cinematographer is John R. Leonetti","Production Company is Universal Pictures","Production Company is Paramount Pictures","Production Company is Columbia Pictures Corporation","Production Company is Warner Bros.","Production Company is New Line Cinema","Production Company is Twentieth Century Fox","Production Company is Metro-Goldwyn-Mayer (MGM)","Production Company is Touchstone Pictures","Production Company is DreamWorks","Production Company is Miramax","Production Company is Lionsgate","Production Company is Fox Searchlight Pictures","Production Company is Walt Disney Pictures","Production Company is Dimension Films","Production Company is Focus Features","Production Company is Fox 2000 Pictures","Production Company is Summit Entertainment","Production Company is Screen Gems","Production Company is Castle Rock Entertainment","Production Company is Revolution Studios","Distributor is Warner Bros.","Distributor is Universal Pictures","Distributor is Paramount Pictures","Distributor is Twentieth Century Fox","Distributor is Columbia Pictures Corporation","Distributor is New Line Cinema","Distributor is Buena Vista Pictures","Distributor is Miramax","Distributor is United Artists","Distributor is Metro-Goldwyn-Mayer (MGM)","Distributor is Fox Searchlight Pictures","Distributor is Lionsgate","Distributor is Summit Entertainment","Distributor is Focus Features","Distributor is Screen Gems","Distributor is Lions Gate Films","Distributor is Creative Artists Agency (CAA)","Distributor is Dimension Films","Distributor is TriStar Pictures","Distributor is The Weinstein Company"
6.8,7000000,19,"Dec",142,"M","2.35",300,7238,5261,8347,"Color",2,1,1,0,1,0,0,0,0,0,0,0,0,0,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.5,750000,12,"Mar",101,"R","2.35",1157,1411,7726,13757,"Color",0,0,0,0,0,0,0,0,0,1,0,0,0,0,10503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,13000000,7,"Jan",102,"R","1.85",964,18615,7112,7603,"Color",0,0,0,0,0,0,1,0,0,0,1,0,0,1,7173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.9,6500000,6,"May",115,"R","2.35",903,2907,4722,768,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,1,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,11000000,7,"Jan",118,"R","2.35",519,513,3555,5989,"Black and White",0,0,0,0,0,0,0,0,0,0,1,0,0,0,7648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.3,30000000,22,"Dec",90,"PG-13","2.35",76,4974,5510,3003,"Color",0,0,1,0,0,0,0,0,0,0,0,0,0,0,5652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,8000000,19,"Jan",93,"R","2.35",48,2077,5350,35574,"Black and White",1,0,0,1,0,0,0,0,0,1,1,0,0,0,13681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.5,806947,8,"Sep",108,"R","1.85",2855,1826,4036,8749,"Black and White",2,0,0,0,1,0,0,0,0,1,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,24000000,12,"Dec",120,"R","2.35",461,3935,1892,13395,"Color",5,0,0,0,0,0,0,0,0,1,0,0,0,0,2429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.5,8000000,16,"Jun",108,"R","2.35",44,2486,1181,1325,"Color",2,0,0,0,1,0,1,0,0,0,1,0,0,0,22966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6,6500000,29,"Aug",94,"R","1.85",71,5139,2069,642,"Color",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.4,26000000,22,"Nov",105,"PG-13","2.35",634,5190,9013,2658,"Color",10,0,0,0,0,0,0,0,0,0,1,0,0,0,4717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,20000000,4,"Jul",126,"R","2.35",51,9200,92558,61550,"Color",0,0,1,0,0,0,0,0,0,0,1,1,0,0,8662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,32000000,22,"Sep",93,"PG-13","2.35",55,704,3049,5037,"Color",2,1,0,0,0,0,0,1,0,0,0,0,0,1,8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,19000000,12,"Aug",89,"R","1.85",919,343,704,3551,"Color",0,0,1,0,0,0,0,0,0,0,0,0,1,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,20000000,19,"Aug",113,"R","2.35",78,2765,10218,1965916,"Color",9,1,0,0,0,0,0,0,0,0,1,1,0,0,21771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,10500000,2,"Sep",99,"R","2.35",61,5050,5814,13992,"Color",2,0,0,0,0,0,0,0,0,0,1,0,0,0,25854,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,40000000,25,"Dec",94,"PG","1.85",341,1033,1263,935,"Color",15,0,0,0,0,0,0,0,0,0,0,0,0,0,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1,16000000,26,"Oct",85,"PG","1.85",74,5038,6688,5046,"Color",2,0,0,0,0,0,1,0,0,0,0,0,0,0,31655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.4,35000000,8,"Dec",143,"PG","2.35",357,3828,6150,9685,"Color",2,0,1,1,0,0,0,0,0,0,0,0,0,0,5505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,50000000,30,"Sep",130,"PG-13","2.35",293,8208,31592,667576,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,1,7212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.9,35000000,21,"Feb",114,"PG-13","2.35",45,1499,4925,4899,"Color",3,0,0,0,0,0,0,0,0,0,1,0,0,0,11032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,40000000,29,"Oct",178,"PG-13","1.85",1497,3767,6302,6510,"Color",0,0,0,0,0,1,0,0,0,0,1,0,0,0,5612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17500000,21,"Jan",116,"R","1.85",166,11616,3562,16126,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,1,13327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,42000000,9,"Mar",120,"R","2.35",136,379,233,2216,"Color",1,1,0,0,1,0,0,0,0,0,1,0,0,1,10126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,35000000,7,"Jul",108,"R","2.35",207,1768,3018,53025,"Color",0,1,0,1,1,0,0,0,0,1,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,20000000,26,"Oct",116,"PG","1.85",405,371,741,1183,"Color",2,0,0,0,0,0,0,0,1,0,1,0,0,0,9148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,8000000,18,"Aug",101,"R","2.35",3172,296,30213,16515,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,0,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.1,6500000,25,"Jul",104,"X","2.35",486,1107,19038,2736,"Color",0,0,0,0,1,0,1,0,0,0,0,0,0,0,2639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1,14000000,20,"Feb",99,"R","1.85",410,1227,634,3810,"Color",4,0,0,1,0,0,0,0,0,0,0,0,0,0,6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7,30000000,21,"Nov",95,"PG-13","1.85",112,3765,3165,7234,"Color",0,1,1,1,1,0,0,0,0,0,0,0,0,0,4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,25000000,19,"Feb",124,"R","1.85",1470,13095,8476,21504,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,0,3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1,50000000,13,"Oct",107,"R","1.85",88,1232,6564,2001,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,1,7346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1500000,21,"Jan",108,"R","1.85",62,3740,7515,11317,"Color",0,0,0,0,0,1,1,0,0,0,1,0,0,0,27917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,8000000,9,"Mar",111,"PG","1.85",457,86,10046,39484,"Color",2,0,0,0,0,0,1,0,0,0,0,0,0,0,3666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,17000000,19,"May",114,"R","2.35",364,9623,8468,1057,"Color",1,1,0,0,1,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.8,3500000,18,"Jun",81,"R","1.85",609,12381,46071,78883,"Black and White",1,0,0,0,0,0,0,0,0,0,1,0,0,1,5690,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4,30000000,5,"Mar",94,"PG-13","1.85",0,281,7886,7256,"Color",1,1,0,1,1,0,0,0,0,1,0,0,0,0,5573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12000000,10,"Sep",99,"R","1.85",147,1469,2860,5174,"Color",0,0,0,0,1,0,0,0,0,1,0,0,0,0,5447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4,10000000,12,"Nov",97,"PG-13","2.35",746,5879,5202,2452,"Color",0,1,0,1,1,0,0,0,0,0,0,0,0,0,6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.4,7000000,26,"Apr",114,"R","1.85",319,14847,16085,25775,"Color",0,0,0,0,0,0,1,0,0,0,1,0,0,0,16307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.8,13000000,3,"Dec",112,"R","1.85",1304,6268,8685,4903,"Color",2,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,10000000,7,"Apr",116,"PG","1.85",4,32013,61236,93162,"Color",2,0,0,0,0,0,0,0,0,0,1,0,0,0,25869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9,20000000,27,"Aug",88,"PG","2.35",24,7431,3089,14002,"Color",3,0,0,1,0,0,0,0,0,0,0,0,0,0,11230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,1200000,22,"Sep",100,"R","1.85",15,3327,2394,19295,"Color",2,0,0,0,0,0,0,0,0,0,1,0,0,0,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,26000000,16,"Jan",91,"PG","1.85",1009,10183,15472,6160,"Color",1,1,0,0,0,0,0,0,0,0,0,0,0,1,4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,20000000,25,"Aug",113,"R","2.35",1058,4548,15466,30438,"Color",3,0,0,0,1,0,0,0,0,0,1,0,0,0,6345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.6,32000000,19,"Oct",113,"R","2.35",54,3454,18952,22507,"Color",0,0,0,0,0,0,0,0,0,1,0,0,0,0,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,20000000,29,"Jun",114,"PG-13","1.85",172,6056,6535,13579,"Color",5,0,0,0,0,0,0,0,0,0,1,0,0,1,19970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.3,12000000,28,"Mar",91,"PG-13","1.85",11,22766,29850,21547,"Color",4,0,0,0,0,0,1,0,0,0,1,0,0,1,21723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,4400000,19,"Nov",133,"R","1.85",559,9090,4024,4225,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.3,10000000,9,"Sep",97,"R","1.85",232,1920,6536,6335,"Color",1,0,0,0,0,0,0,0,0,0,0,0,0,0,14391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,3000000,8,"Jan",91,"PG","2.35",186,6856,9607,5241,"Color",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6,2500000,22,"Oct",98,"R","2.35",229,9288,9455,5739,"Color",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,35000000,9,"Nov",92,"R","2.35",357,559,85,1074,"Color",3,0,0,0,1,0,0,0,0,0,1,1,0,0,7632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
